2026-01-05 10:56:47 [TestNG-tests-1] INFO  BaseClass - Entered text : Element with name : password admin123
2026-01-05 10:56:47 [TestNG-tests-1] INFO  BaseClass - clicked an element -->Element with id : Login
2026-01-05 10:56:54 [TestNG-tests-1] INFO  BaseClass - Element is displayed : Element with id : Admin
2026-01-05 10:56:55 [TestNG-tests-1] INFO  BaseClass - clicked an element -->Element with id : Keyur Bhavsar
2026-01-05 10:57:11 [TestNG-tests-1] INFO  BaseClass - clicked an element -->Element with id : Logout
2026-01-05 10:57:14 [TestNG-tests-1] INFO  BaseClass - WebDriver instance is closed
2026-01-05 10:57:15 [TestNG-tests-1] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 10:57:24 [TestNG-tests-1] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 10:57:24 [TestNG-tests-1] WARN  BaseClass - warn message
2026-01-05 10:57:24 [TestNG-tests-1] INFO  BaseClass - WebDriver instance is created
2026-01-05 10:57:24 [TestNG-tests-1] INFO  BaseClass - Action Driver is initialized for thread : 35
2026-01-05 10:57:24 [TestNG-tests-1] INFO  BaseClass - Entered text : Element with name : username Admin
2026-01-05 10:57:24 [TestNG-tests-1] INFO  BaseClass - Entered text : Element with name : password admin123
2026-01-05 10:57:24 [TestNG-tests-1] INFO  BaseClass - clicked an element -->Element with id : Login
2026-01-05 10:57:29 [TestNG-tests-1] INFO  BaseClass - Element is displayed : unable to describe the element
2026-01-05 10:57:29 [TestNG-tests-1] INFO  BaseClass - WebDriver instance is closed
2026-01-05 11:00:57 [main] INFO  BaseClass - config.properties file loaded
2026-01-05 11:00:59 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 11:01:00 [TestNG-test-OranegHRMTest-1] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 11:01:01 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 11:01:02 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 11:01:03 [TestNG-test-OranegHRMTest-2] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 11:01:03 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 11:01:03 [TestNG-test-OranegHRMTest-3] WARN  BaseClass - warn message
2026-01-05 11:01:03 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - WebDriver instance is created
2026-01-05 11:01:03 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Action Driver is initialized for thread : 37
2026-01-05 11:01:04 [TestNG-test-OranegHRMTest-1] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 11:01:04 [TestNG-test-OranegHRMTest-1] WARN  BaseClass - warn message
2026-01-05 11:01:04 [TestNG-test-OranegHRMTest-1] INFO  BaseClass - WebDriver instance is created
2026-01-05 11:01:04 [TestNG-test-OranegHRMTest-1] INFO  BaseClass - Action Driver is initialized for thread : 35
2026-01-05 11:01:04 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 11:01:04 [TestNG-test-OranegHRMTest-5] WARN  BaseClass - warn message
2026-01-05 11:01:04 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - WebDriver instance is created
2026-01-05 11:01:04 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - Action Driver is initialized for thread : 39
2026-01-05 11:01:06 [TestNG-test-OranegHRMTest-1] INFO  BaseClass - WebDriver instance is closed
2026-01-05 11:01:09 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - Entered text : Element with name : username Admin
2026-01-05 11:01:09 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Entered text : Element with name : username Admin
2026-01-05 11:01:10 [TestNG-test-OranegHRMTest-5] INFO  BaseClass - Entered text : Element with name : password admin123
2026-01-05 11:01:10 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Entered text : Element with name : password invalid
2026-01-05 11:01:11 [TestNG-test-OranegHRMTest-2] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 11:01:11 [TestNG-test-OranegHRMTest-2] WARN  BaseClass - warn message
2026-01-05 11:01:11 [TestNG-test-OranegHRMTest-2] INFO  BaseClass - WebDriver instance is created
2026-01-05 11:01:11 [TestNG-test-OranegHRMTest-2] INFO  BaseClass - Action Driver is initialized for thread : 36
2026-01-05 11:01:11 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - WedDriver initiliazed and Browser maximized
